,Unnamed: 0,NO_MUNICIPIO_RESIDENCIA,NU_IDADE,TP_SEXO,TP_COR_RACA,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,IN_TREINEIRO,TP_DEPENDENCIA_ADM_ESC,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO,Q006,Q027,Mean_notes
283147,2379046,Mauá,16.0,F,1,3,0,1,1,,512.9,562.2,498.0,454.6,540.0,1405,A,513.54
47479,379861,Marília,18.0,F,1,1,1,1,0,,569.5,571.8,560.7,421.1,840.0,1405,A,592.62
9058,76544,São Bernardo do Campo,18.0,F,0,1,1,1,0,,505.5,565.3,551.9,546.3,600.0,2811,A,553.8
31956,258870,Sorocaba,18.0,F,1,2,0,2,0,2.0,616.8,640.7,606.1,455.5,620.0,2342,A,587.8199999999999
39271,317110,Carapicuíba,20.0,F,1,1,3,1,0,,457.9,615.2,565.6,443.4,520.0,1405,A,520.42
435733,3690866,São Vicente,25.0,F,0,1,5,1,0,,527.8,608.0,569.1,426.6,540.0,1874,A,534.3
251194,2107255,Orlândia,19.0,F,1,1,2,1,0,,444.4,424.1,520.0,623.9,400.0,3748,A,482.48
74993,579390,Itapevi,21.0,M,3,1,2,1,0,,557.6,552.9,520.1,709.1,640.0,1405,A,595.9399999999999
146140,1193229,São Paulo,19.0,F,1,1,2,1,0,,386.7,574.7,494.7,390.5,540.0,1874,A,477.32000000000005
565666,5014177,Indaiatuba,18.0,F,1,1,1,1,0,,569.2,583.9,585.7,632.2,600.0,9370,D,594.2
607056,5459841,Peruíbe,38.0,M,3,1,8,1,0,,479.2,366.4,405.1,419.6,360.0,2342,A,406.05999999999995
29617,241605,Presidente Epitácio,19.0,F,1,1,1,1,0,,475.7,523.7,489.8,418.6,580.0,2342,A,497.56000000000006
174892,1419791,São Paulo,17.0,F,1,2,0,3,0,4.0,589.1,641.3,616.1,642.3,600.0,20000,D,617.76
596389,5342387,São Paulo,30.0,F,2,1,11,1,0,,616.8,669.1,653.8,698.5,560.0,3748,A,639.64
512786,4443740,Caraguatatuba,17.0,F,1,2,0,2,0,2.0,539.7,459.1,535.0,397.1,520.0,1874,C,490.18
78699,606843,São Paulo,17.0,M,1,2,0,2,0,2.0,659.3,602.4,573.2,605.6,700.0,1874,A,628.1
445435,3783670,Alfredo Marcondes,16.0,F,1,3,0,1,1,,556.3,552.0,535.2,588.8,480.0,937,A,542.46
225305,1867133,São Paulo,17.0,M,1,2,0,3,0,4.0,648.1,681.6,596.5,769.1,840.0,20000,D,707.0600000000001
662078,6217525,São Paulo,19.0,F,2,1,1,1,0,,449.3,391.0,506.0,525.1,520.0,1405,A,478.28000000000003
558840,4937717,Apiaí,17.0,M,3,2,0,2,0,2.0,442.6,479.4,460.6,550.1,480.0,937,A,482.53999999999996
249854,2095316,Avaré,27.0,M,2,1,6,1,0,,551.7,442.5,471.4,453.0,520.0,1874,A,487.71999999999997
482712,4137867,Carapicuíba,20.0,F,3,1,2,1,0,,559.6,434.8,531.2,596.9,640.0,4685,A,552.5
233552,1933024,Piraju,17.0,M,1,2,0,2,0,2.0,392.9,403.7,376.6,492.6,500.0,1874,A,433.15999999999997
572956,5092692,São Paulo,18.0,F,1,1,1,1,0,,502.5,507.7,559.5,386.9,600.0,1405,A,511.32
254236,2135224,Pindamonhangaba,26.0,M,1,1,8,1,0,,574.5,501.3,500.0,510.7,600.0,1405,A,537.3
559788,4948534,Ouroeste,19.0,F,1,1,2,1,0,,471.6,541.2,569.9,419.7,520.0,3748,A,504.48
274298,2299794,São Paulo,17.0,F,1,2,0,2,0,2.0,593.2,648.4,604.5,618.3,640.0,5622,B,620.8799999999999
457898,3893312,São Paulo,21.0,F,3,2,0,2,0,2.0,401.3,398.8,353.6,444.1,240.0,937,A,367.56000000000006
578457,5153329,Taboão da Serra,18.0,M,1,2,0,2,0,2.0,442.4,493.1,453.2,397.2,400.0,1874,A,437.18
350498,2950827,Araçatuba,17.0,M,4,2,0,3,0,4.0,664.8,659.3,626.8,740.5,620.0,6599,D,662.28
36072,291209,Boa Esperança do Sul,25.0,F,1,1,8,1,0,,596.7,648.0,622.6,413.8,720.0,937,A,600.22
223670,1855568,São Paulo,17.0,M,1,2,0,3,0,4.0,588.5,616.4,556.9,642.6,640.0,14055,D,608.88
351960,2960151,Campinas,17.0,F,1,2,0,3,0,4.0,390.6,453.6,488.6,618.6,620.0,1874,D,514.28
566786,5026967,Hortolândia,20.0,M,3,1,1,1,0,,510.7,596.5,578.4,522.4,420.0,1405,A,525.6
88746,681515,Tremembé,17.0,M,1,3,0,1,1,,568.0,589.7,565.4,623.0,520.0,1405,A,573.22
195207,1620649,São Paulo,18.0,F,2,1,1,1,0,,420.7,505.0,548.7,468.1,520.0,2811,A,492.5
77972,601580,São Carlos,18.0,F,3,1,1,1,0,,424.7,442.9,348.8,393.1,440.0,1874,A,409.9
455796,3874953,Francisco Morato,17.0,M,3,2,0,2,0,2.0,472.6,507.8,493.8,491.2,400.0,1874,A,473.08000000000004
121627,989340,Osasco,18.0,F,2,2,0,2,0,2.0,447.6,390.0,473.1,404.0,500.0,937,A,442.93999999999994
229140,1897730,São Vicente,18.0,F,3,2,0,2,0,2.0,530.2,510.3,485.8,395.9,360.0,4685,A,456.43999999999994
76089,587633,São Paulo,17.0,F,4,2,0,3,0,4.0,567.4,596.3,545.3,546.5,780.0,11244,D,607.1
70849,549338,Arujá,17.0,F,1,2,0,2,0,2.0,513.5,589.2,540.0,580.7,640.0,3748,A,572.6800000000001
420788,3523642,Franca,18.0,F,2,2,0,2,0,2.0,525.5,0.0,323.3,422.4,440.0,2342,A,342.23999999999995
119110,968663,São Paulo,18.0,F,2,2,0,2,0,2.0,444.7,532.8,503.0,507.6,580.0,1874,C,513.62
239597,2000889,Praia Grande,18.0,M,2,2,0,2,0,2.0,487.7,437.5,460.1,476.9,500.0,937,A,472.44000000000005
290019,2450273,Osvaldo Cruz,17.0,F,3,2,0,2,0,2.0,495.5,407.4,490.4,480.2,480.0,1874,A,470.7
474306,4030351,São Paulo,22.0,M,1,1,4,1,0,,504.6,544.6,573.5,590.7,480.0,1405,A,538.6800000000001
572800,5090945,São Paulo,16.0,M,2,3,0,1,1,,626.0,662.9,610.7,661.1,720.0,20000,D,656.1400000000001
475789,4044286,Piracicaba,29.0,M,2,1,9,1,0,,400.1,491.8,521.9,586.8,560.0,7496,A,512.1200000000001
180698,1486049,São Paulo,26.0,M,2,1,9,1,0,,493.4,631.8,552.6,482.0,860.0,1405,A,603.9599999999999
303929,2578158,São Paulo,26.0,F,1,1,8,1,0,,398.0,395.4,481.4,433.9,720.0,937,A,485.73999999999995
563,4443,Itapeva,19.0,M,1,1,1,1,0,,402.4,418.6,427.0,383.8,500.0,937,A,426.36
361979,3019727,Birigui,16.0,M,1,3,0,1,1,,696.4,721.2,632.3,879.1,680.0,2342,E,721.8
181733,1497979,Guarulhos,23.0,F,1,1,5,1,0,,579.7,514.8,486.4,488.2,520.0,1405,A,517.8199999999999
126976,1033707,Presidente Prudente,19.0,F,1,1,2,1,0,,474.1,575.5,560.1,418.4,640.0,1405,A,533.62
419243,3508865,Barretos,23.0,M,1,1,5,1,0,,530.8,477.4,510.8,446.1,740.0,2342,A,541.02
297425,2519094,Mauá,16.0,F,1,3,0,1,1,,526.1,462.8,518.7,599.1,540.0,1405,A,529.34
487594,4189699,São Paulo,16.0,F,1,3,0,1,1,,588.8,590.5,585.2,681.9,680.0,4685,E,625.28
600775,5382064,São Bernardo do Campo,17.0,F,3,2,0,2,0,2.0,445.5,492.9,509.9,417.7,540.0,1874,A,481.2
288674,2437624,MOGI MIRIM,19.0,M,1,1,2,1,0,,657.2,647.1,622.1,769.0,580.0,14055,D,655.08
335853,2844551,São Paulo,22.0,F,1,1,2,1,0,,542.4,550.4,550.9,396.8,840.0,1874,A,576.1
228280,1890453,Santa Bárbara d'Oeste,19.0,F,1,1,1,1,0,,504.4,450.8,555.6,514.1,640.0,1874,A,532.98
646610,6007484,São Paulo,18.0,M,3,2,0,2,0,2.0,453.6,386.0,433.4,385.0,420.0,1405,A,415.6
209623,1747026,Peruíbe,38.0,F,4,1,11,1,0,,572.0,616.4,570.9,640.5,720.0,1874,A,623.96
146910,1199524,Avaré,19.0,F,1,1,2,1,0,,586.1,600.4,627.4,634.0,800.0,6599,D,649.58
81475,627636,São Paulo,18.0,F,1,1,1,1,0,,389.2,504.3,563.4,467.9,560.0,1405,A,496.96000000000004
286846,2420065,São Paulo,19.0,F,2,1,1,1,0,,578.8,634.0,529.9,423.9,440.0,2342,A,521.3199999999999
247918,2077491,Americana,17.0,M,2,2,0,2,0,2.0,485.8,613.5,560.0,615.5,640.0,3748,A,582.96
330159,2800945,Salesópolis,18.0,F,1,1,1,1,0,,564.2,458.2,508.1,467.9,520.0,4685,A,503.68
343264,2899511,Itirapina,34.0,M,1,1,11,1,0,,557.5,610.0,549.0,610.3,480.0,3748,A,561.36
417738,3497381,Santo André,17.0,F,1,2,0,3,0,4.0,601.0,598.0,565.8,422.4,580.0,6599,E,553.4399999999999
12257,103354,São Paulo,19.0,F,1,1,2,1,0,,425.2,366.4,472.4,365.2,380.0,1405,A,401.84000000000003
529117,4587182,Barretos,26.0,M,1,1,4,1,0,,414.9,398.8,376.0,527.5,440.0,1405,A,431.43999999999994
613475,5569774,Lençóis Paulista,19.0,M,1,1,2,1,0,,517.8,534.6,370.3,632.9,520.0,2811,E,515.12
390870,3283791,Indaiatuba,18.0,F,3,1,1,1,0,,430.2,557.9,600.2,569.1,720.0,4685,A,575.48
187430,1553440,São Paulo,17.0,M,3,2,0,3,0,4.0,460.8,568.1,514.3,399.1,520.0,2811,D,492.46000000000004
453899,3858430,Franca,26.0,F,1,1,9,1,0,,456.6,580.7,575.3,465.7,640.0,2342,A,543.6600000000001
390210,3278328,Araraquara,19.0,F,1,1,1,1,0,,527.2,568.1,485.7,601.6,560.0,6599,D,548.5200000000001
40620,327542,São Paulo,19.0,F,1,1,2,1,0,,534.0,576.4,609.8,679.7,740.0,9370,A,627.98
423646,3562230,Jaú,19.0,F,1,1,2,1,0,,568.2,643.7,600.2,526.6,840.0,2811,D,635.74
34494,278556,São Paulo,18.0,F,2,1,1,1,0,,553.8,588.1,577.1,643.6,500.0,1874,A,572.52
274238,2299372,São Vicente,30.0,M,1,1,11,1,0,,508.7,575.8,483.8,540.3,500.0,1874,A,521.72
553216,4872483,São Paulo,18.0,F,1,1,1,1,0,,625.4,658.4,554.0,710.1,720.0,20000,D,653.58
84936,652717,Campinas,18.0,M,1,2,0,3,0,4.0,579.6,556.6,513.2,485.4,520.0,1874,E,530.96
478276,4076920,Osasco,23.0,F,1,1,6,1,0,,554.7,565.3,587.5,495.7,340.0,1874,A,508.64
628335,5763844,Piracicaba,19.0,F,3,1,2,1,0,,457.4,454.7,503.9,401.0,560.0,1874,A,475.4
42745,344241,Mogi das Cruzes,20.0,F,1,1,1,1,0,,502.1,583.9,542.7,485.9,520.0,2342,A,526.92
7502,63480,São Paulo,21.0,F,3,1,3,1,0,,442.9,551.5,564.3,495.0,680.0,1405,A,546.74
583860,5211058,São Carlos,17.0,M,2,2,0,2,0,2.0,599.6,593.5,579.5,433.5,520.0,1405,A,545.22
355034,2978674,São Paulo,17.0,M,1,2,0,2,0,2.0,477.2,453.3,533.4,430.9,520.0,6599,A,482.96000000000004
659211,6178041,Mogi Guaçu,15.0,F,1,3,0,1,1,,583.2,495.6,449.2,592.0,500.0,20000,D,524.0
611739,5542618,Praia Grande,45.0,M,3,1,9,1,0,,557.4,463.8,487.4,439.2,400.0,1405,A,469.56000000000006
262108,2202107,São Caetano do Sul,18.0,F,1,2,0,3,0,4.0,596.8,604.7,616.0,624.9,740.0,18740,D,636.48
289660,2447076,São Paulo,18.0,M,3,2,0,2,0,2.0,492.9,496.7,463.9,370.1,260.0,7496,A,416.71999999999997
56582,444285,Jardinópolis,18.0,M,1,1,1,1,0,,604.4,625.8,508.3,573.8,540.0,11244,D,570.4599999999999
303629,2575697,Santo Antônio do Pinhal,23.0,M,1,4,0,1,0,,496.8,510.7,590.2,417.3,540.0,937,A,511.0
448380,3809881,Campinas,18.0,F,1,1,1,1,0,,677.7,658.3,611.4,566.1,740.0,7496,D,650.7
48716,388855,Campinas,18.0,M,3,1,1,1,0,,620.2,595.6,554.4,776.2,680.0,6599,D,645.2800000000001
518747,4498157,Viradouro,15.0,F,1,3,0,1,1,,552.7,546.5,558.1,668.2,500.0,1874,E,565.1
227056,1880224,Sorocaba,18.0,F,1,2,0,2,0,2.0,560.4,508.6,523.9,633.1,420.0,2342,A,529.2
34439,278187,São José dos Campos,17.0,F,1,2,0,2,0,2.0,494.6,545.3,572.3,624.7,720.0,3748,A,591.38
204682,1707609,Taboão da Serra,18.0,M,2,2,0,2,0,2.0,603.7,580.4,510.9,614.8,700.0,1405,A,601.96
615356,5598808,Socorro,19.0,F,1,2,0,2,0,2.0,435.5,529.1,490.8,386.5,460.0,2342,A,460.38
388635,3264655,São Paulo,18.0,M,1,1,1,1,0,,635.9,666.9,662.6,831.7,640.0,7496,D,687.4200000000001
260166,2186438,Mogi Guaçu,18.0,M,1,2,0,2,0,2.0,544.8,610.1,597.2,473.4,620.0,4685,A,569.1
494874,4263341,Bauru,17.0,F,1,2,0,3,0,4.0,526.4,566.0,618.7,647.4,460.0,9370,D,563.7
475569,4041865,Guarulhos,47.0,M,1,1,11,1,0,,524.2,401.9,506.1,483.3,420.0,4685,A,467.1
200727,1671933,Jundiaí,17.0,F,1,2,0,3,0,4.0,543.3,573.4,535.1,514.0,800.0,3748,D,593.16
225449,1868212,São Paulo,16.0,F,1,3,0,1,1,,524.6,508.1,563.2,610.2,580.0,5622,D,557.22
34424,278071,Jaguariúna,17.0,F,1,2,0,2,0,2.0,500.2,566.4,538.6,639.6,540.0,4685,A,556.9599999999999
364925,3039748,São Paulo,19.0,F,3,1,2,1,0,,568.6,638.8,570.1,491.0,680.0,2811,A,589.7
103274,804129,São Paulo,17.0,F,3,2,0,2,0,2.0,451.3,433.9,462.3,393.2,340.0,937,A,416.14
92527,712985,Santo André,18.0,M,3,2,0,2,0,2.0,546.5,563.6,535.6,568.2,600.0,1874,A,562.78
652150,6083464,Carapicuíba,17.0,M,1,2,0,2,0,2.0,457.7,361.7,389.6,409.6,260.0,20000,A,375.71999999999997
137020,1121392,Itapecerica da Serra,17.0,M,3,2,0,2,0,2.0,607.1,643.3,594.1,502.0,760.0,1405,A,621.3
659782,6185356,São Paulo,15.0,F,1,3,0,1,1,,573.2,612.0,585.3,618.2,720.0,4685,D,621.74
602653,5399815,Santo André,18.0,M,1,1,1,1,0,,515.7,573.2,554.1,597.7,680.0,937,A,584.14
462150,3930658,São Paulo,17.0,F,1,3,0,1,1,,683.1,672.8,634.2,773.5,600.0,20000,D,672.72
670279,6337622,Suzano,32.0,F,1,1,11,1,0,,622.5,601.2,599.0,596.9,520.0,0,A,587.92
80134,617495,Santo André,19.0,F,1,1,2,1,0,,461.1,519.8,472.8,523.4,460.0,1874,D,487.41999999999996
661462,6209158,Itapevi,16.0,M,1,3,0,1,1,,529.3,578.6,528.8,583.2,560.0,1405,A,555.98
648340,6032040,Franca,19.0,F,1,1,1,1,0,,426.8,532.1,488.4,501.4,540.0,1874,A,497.74000000000007
191753,1590795,Várzea Paulista,17.0,M,1,2,0,2,0,2.0,546.2,591.8,503.5,578.2,680.0,1874,A,579.9399999999999
594730,5325022,São José dos Campos,21.0,M,1,1,4,1,0,,524.9,585.6,614.0,643.5,540.0,3748,A,581.6
659208,6177992,São Paulo,20.0,F,3,1,3,1,0,,470.6,350.4,442.5,446.4,480.0,937,A,437.98
515636,4469557,Campinas,19.0,M,4,1,2,1,0,,573.1,638.4,609.0,646.8,820.0,1405,A,657.46
394094,3309530,Birigui,17.0,M,1,2,0,2,0,2.0,498.6,458.9,492.9,624.2,480.0,2342,A,510.9200000000001
20559,172268,Arujá,20.0,M,1,1,3,1,0,,536.8,595.0,561.4,523.7,640.0,1874,A,571.3799999999999
484208,4154550,Cachoeira Paulista,17.0,F,1,2,0,2,0,2.0,412.4,479.9,529.0,431.8,500.0,1874,A,470.62
237779,1979902,São Paulo,18.0,F,1,2,0,2,0,2.0,459.8,377.8,434.7,356.9,360.0,2342,A,397.84
417298,3493845,São Paulo,20.0,F,1,1,2,1,0,,500.0,519.8,523.0,442.2,540.0,937,A,505.0
250639,2102475,São Paulo,16.0,F,1,3,0,1,1,,433.9,486.3,531.8,609.4,620.0,14055,D,536.28
691566,6672701,São Paulo,18.0,F,1,2,0,2,0,2.0,452.5,597.4,548.2,418.0,580.0,937,A,519.22
80057,616938,São Paulo,21.0,M,3,1,2,1,0,,463.9,450.6,536.6,509.3,560.0,937,A,504.0799999999999
562231,4977379,Santo André,24.0,M,3,1,7,1,0,,577.6,525.0,502.9,529.9,320.0,2342,A,491.08000000000004
285025,2401600,Guararema,17.0,F,3,2,0,2,0,2.0,526.5,581.9,555.2,510.4,580.0,2342,A,550.8
484060,4152699,São Paulo,23.0,F,1,1,3,1,0,,483.5,553.7,533.9,605.1,520.0,1874,A,539.24
290096,2450936,Santos,19.0,F,2,1,2,1,0,,563.3,580.0,557.6,451.8,680.0,1405,A,566.5400000000001
344356,2907718,Ribeirão Preto,17.0,F,1,2,0,3,0,4.0,645.3,613.3,597.7,580.1,500.0,8433,D,587.28
355142,2979277,Artur Nogueira,20.0,M,1,1,2,1,0,,524.2,614.0,549.8,520.0,480.0,1405,A,537.6
618604,5644226,São Paulo,17.0,F,3,2,0,3,0,4.0,515.2,469.9,521.8,596.3,480.0,4685,D,516.64
388048,3259392,Mogi das Cruzes,23.0,F,1,1,6,1,0,,578.6,613.2,540.2,612.9,700.0,1405,A,608.98
603722,5412097,São Paulo,16.0,F,1,3,0,1,1,,498.5,510.7,448.5,504.4,720.0,4685,D,536.42
91319,702795,São Paulo,42.0,M,2,1,11,1,0,,584.2,561.4,563.1,630.5,460.0,2811,A,559.8399999999999
606600,5451378,Hortolândia,16.0,M,3,3,0,1,1,,545.9,622.0,556.6,756.4,660.0,6599,D,628.1800000000001
378150,3171986,Sumaré,18.0,F,1,2,0,2,0,3.0,523.5,536.0,549.6,553.6,720.0,3748,A,576.54
165167,1341650,Angatuba,17.0,M,1,2,0,2,0,2.0,475.0,608.9,563.6,548.3,640.0,2342,A,567.1600000000001
492599,4239239,Ibiúna,18.0,M,2,1,1,1,0,,594.6,574.3,579.8,389.4,560.0,1874,A,539.62
402884,3379930,Guarulhos,17.0,F,1,3,0,1,1,,436.1,510.5,478.5,519.3,580.0,4685,D,504.87999999999994
424659,3575674,São Paulo,19.0,M,1,1,3,1,0,,418.6,465.8,527.4,452.0,760.0,2342,A,524.76
463970,3946028,Barretos,17.0,M,1,3,0,1,1,,627.5,651.7,606.2,600.7,680.0,8433,D,633.22
507819,4396364,São Paulo,17.0,M,2,2,0,2,0,2.0,583.9,604.6,611.4,571.3,620.0,2342,A,598.24
217510,1808726,São Paulo,17.0,F,3,2,0,3,0,4.0,615.0,548.4,535.6,686.9,620.0,5622,D,601.1800000000001
589046,5265460,Mogi Guaçu,18.0,F,1,2,0,2,0,2.0,622.5,541.4,599.0,616.4,500.0,4685,B,575.86
112994,912952,Guarulhos,47.0,F,3,1,11,1,0,,484.1,535.6,580.0,603.5,600.0,3748,A,560.64
515550,4468779,Biritiba-Mirim,22.0,M,2,1,5,1,0,,495.4,496.8,394.9,475.4,580.0,2342,A,488.5
602199,5395324,Santo André,37.0,F,3,1,11,1,0,,431.1,492.6,523.3,448.3,560.0,3748,A,491.06000000000006
643774,5967490,São Paulo,16.0,F,1,3,0,1,1,,519.0,489.6,534.8,515.4,520.0,5622,A,515.76
62068,484557,São Paulo,19.0,F,1,1,2,1,0,,482.3,505.7,562.1,531.7,680.0,937,A,552.36
559679,4947188,Embu das Artes,32.0,F,1,1,11,1,0,,387.5,490.3,475.1,446.1,360.0,1405,A,431.8
292261,2470066,Cajuru,18.0,F,1,2,0,3,0,4.0,509.2,528.4,486.8,431.5,600.0,6599,B,511.17999999999995
409015,3428844,São Paulo,48.0,F,4,1,11,1,0,,435.1,383.8,436.8,429.8,300.0,1874,A,397.1
239378,1998590,São Paulo,29.0,M,1,1,11,1,0,,671.3,690.0,623.3,598.9,500.0,2342,A,616.7
133824,1093075,Mirassol,19.0,F,1,1,1,1,0,,593.3,631.7,576.9,665.2,580.0,2342,A,609.4200000000001
514408,4458322,São José dos Campos,18.0,M,3,1,1,1,0,,632.5,633.3,601.7,721.1,580.0,7496,B,633.72
527079,4570140,São Paulo,19.0,M,1,2,0,3,0,4.0,467.0,481.1,506.1,545.7,400.0,1405,B,479.98
164943,1340018,São Paulo,17.0,M,1,2,0,3,0,4.0,620.1,629.7,644.9,775.6,580.0,18740,D,650.0600000000001
116085,942494,Suzano,21.0,M,1,1,4,1,0,,537.5,588.5,560.6,664.0,580.0,937,A,586.12
119216,969607,Mogi das Cruzes,17.0,M,1,2,0,2,0,2.0,473.0,499.1,412.0,452.2,500.0,1405,A,467.26000000000005
97584,750407,Mogi das Cruzes,17.0,F,3,2,0,2,0,2.0,441.6,509.2,476.2,405.9,440.0,1405,A,454.58000000000004
123220,1002448,Capivari,20.0,M,2,2,0,2,0,2.0,522.8,576.3,546.7,383.4,580.0,1405,A,521.8399999999999
651629,6076922,Itu,27.0,F,3,1,9,1,0,,506.0,492.9,543.8,554.3,760.0,1874,A,571.4
109707,879387,Iguape,17.0,F,1,2,0,3,0,4.0,516.5,534.8,545.0,697.4,580.0,4685,D,574.74
172325,1399055,Guarulhos,20.0,F,4,1,2,1,0,,537.5,578.4,550.3,455.2,400.0,1405,A,504.28000000000003
311568,2646295,Taboão da Serra,17.0,F,2,2,0,2,0,2.0,425.4,480.7,497.8,445.2,600.0,2342,A,489.82
438964,3720452,Guaraci,16.0,F,1,3,0,1,1,,586.8,628.5,562.3,629.6,680.0,5622,D,617.4399999999999
297230,2516945,Guarujá,17.0,F,3,2,0,2,0,2.0,425.4,407.5,471.4,353.1,320.0,1874,A,395.48
690777,6661407,São Paulo,17.0,M,3,2,0,2,0,2.0,489.3,564.0,548.1,580.1,620.0,1405,A,560.3
292965,2476497,Dois Córregos,17.0,F,1,2,0,2,0,2.0,620.5,642.7,624.5,547.3,800.0,937,A,647.0
51505,408118,Diadema,17.0,M,1,2,0,2,0,2.0,490.4,407.2,433.9,551.5,380.0,1874,A,452.6
40261,324817,São Paulo,18.0,F,3,1,1,1,0,,490.0,421.6,474.1,469.4,560.0,937,A,483.02
409135,3429681,Adamantina,17.0,M,1,3,0,1,1,,627.2,667.4,607.1,821.5,780.0,4685,D,700.64
520907,4517509,Campinas,17.0,F,1,2,0,3,0,4.0,406.9,466.9,505.8,500.6,680.0,9370,E,512.04
262055,2201790,Monte Mor,21.0,F,3,1,4,1,0,,444.9,497.4,426.6,401.4,540.0,0,A,462.06000000000006
129084,1051027,São Paulo,35.0,F,0,1,11,1,0,,668.6,677.3,694.8,786.6,620.0,2811,A,689.46
196207,1630063,Matão,21.0,F,1,1,3,1,0,,526.6,517.6,500.1,376.0,520.0,2342,A,488.06000000000006
550316,4841067,Presidente Epitácio,51.0,F,2,1,11,1,0,,420.4,345.1,349.0,363.6,220.0,1405,A,339.62
34657,279857,Campo Limpo Paulista,18.0,F,1,2,0,3,0,4.0,573.5,602.4,515.7,532.7,560.0,3748,D,556.86
431173,3647916,Itu,18.0,M,4,2,0,2,0,2.0,487.3,595.3,549.4,639.9,600.0,4685,A,574.38
457992,3894152,São Paulo,25.0,F,3,1,6,1,0,,435.2,529.8,484.3,415.3,600.0,1405,A,492.91999999999996
345101,2913118,Americana,18.0,M,3,2,0,2,0,2.0,548.8,531.5,589.0,668.3,560.0,2342,A,579.52
670201,6336247,São Paulo,22.0,M,1,1,5,1,0,,485.8,464.5,498.2,505.2,620.0,1405,A,514.74
313741,2663529,Mauá,17.0,M,3,2,0,2,0,2.0,581.8,602.9,548.5,552.5,560.0,1405,A,569.14
646850,6011223,São Paulo,17.0,M,3,2,0,2,0,2.0,579.4,556.3,586.2,618.8,600.0,4685,A,588.14
134569,1099628,São Vicente,18.0,F,1,1,1,1,0,,412.5,422.8,498.7,385.1,680.0,5622,D,479.82
652971,6094752,São Paulo,16.0,M,1,3,0,1,1,,578.0,609.3,510.6,615.6,460.0,11244,D,554.7
20354,170848,Bauru,27.0,M,1,1,10,1,0,,544.0,603.6,551.4,426.5,540.0,2342,A,533.1
410345,3438728,Guarulhos,16.0,F,1,3,0,1,1,,488.0,580.4,543.4,634.7,640.0,5622,D,577.3
55484,436518,Campinas,17.0,F,3,2,0,3,0,4.0,618.2,592.7,530.7,668.5,600.0,4685,E,602.0200000000001
537629,4686889,Tanabi,16.0,M,3,3,0,1,1,,460.6,446.3,422.5,532.5,400.0,937,A,452.38
579345,5163110,Itaberá,35.0,F,1,1,11,1,0,,510.2,592.6,601.9,464.1,600.0,3748,A,553.76
379153,3180554,Campinas,19.0,M,1,1,1,1,0,,727.1,728.7,655.4,780.3,720.0,2342,D,722.3
71325,552662,São Paulo,17.0,M,3,2,0,2,0,2.0,469.1,395.9,350.2,556.9,460.0,1405,A,446.41999999999996
360151,3008983,Santo André,17.0,F,1,2,0,2,0,2.0,468.3,560.4,563.9,607.2,480.0,5622,B,535.96
237393,1975826,Cruzeiro,18.0,F,1,1,1,1,0,,599.2,646.8,591.8,550.0,680.0,5622,E,613.5600000000001
209028,1742459,São Paulo,20.0,M,3,1,3,1,0,,551.5,632.1,539.0,589.5,440.0,1874,A,550.42
131790,1075036,Aparecida,19.0,F,1,1,1,1,0,,529.3,400.3,462.7,497.1,480.0,2811,A,473.88
243339,2036488,Mauá,22.0,M,1,1,2,1,0,,446.4,361.8,485.2,545.6,740.0,1874,A,515.8
353331,2968647,São Paulo,20.0,M,3,1,3,1,0,,403.9,534.6,505.8,466.5,660.0,1405,A,514.1600000000001
287495,2425892,Mairinque,18.0,F,3,2,0,2,0,2.0,513.2,599.3,556.8,461.3,820.0,1405,A,590.12
198546,1651727,São Paulo,17.0,F,3,2,0,2,0,2.0,454.6,432.0,485.1,471.3,440.0,2342,A,456.6
150407,1227708,Guareí,17.0,M,1,2,0,2,0,2.0,498.8,491.2,501.3,411.6,400.0,3748,A,460.58000000000004
250435,2100428,Guarulhos,18.0,F,1,1,1,1,0,,438.5,574.1,420.4,494.4,760.0,2811,A,537.48
244022,2042838,Sorocaba,15.0,M,1,3,0,1,1,,570.2,606.3,594.0,863.2,520.0,6599,D,630.74
593758,5314049,São Paulo,23.0,M,4,1,4,1,0,,391.5,414.9,474.7,567.9,440.0,1874,A,457.8
475946,4046020,São Bernardo do Campo,17.0,M,3,2,0,2,0,2.0,446.3,484.8,416.5,463.4,320.0,1874,A,426.2
211156,1759461,São Paulo,18.0,F,1,1,1,1,0,,689.4,676.8,674.4,758.4,960.0,18740,D,751.8
376791,3160635,Santo André,21.0,F,1,1,4,1,0,,408.6,478.2,443.7,396.6,300.0,1405,A,405.41999999999996
53349,420790,Suzano,16.0,F,1,3,0,1,1,,506.0,502.0,378.8,441.7,340.0,937,A,433.7
612701,5557797,Campos do Jordão,17.0,F,3,2,0,3,0,4.0,523.6,621.9,467.9,569.6,580.0,4685,D,552.6
587001,5244258,São Paulo,15.0,F,3,3,0,1,1,,604.2,579.6,555.6,694.0,580.0,6599,E,602.6800000000001
166427,1350425,Osasco,18.0,M,1,2,0,3,0,4.0,604.4,591.8,611.3,607.9,580.0,5622,B,599.0799999999999
572244,5084807,São Bernardo do Campo,19.0,F,1,1,2,1,0,,411.1,441.4,486.3,452.3,460.0,1405,A,450.21999999999997
